content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
Do your part. Wear a mask. https://t.co/pdnEecS49Q,Thu Sep 10 20:45:00 +0000 2020,2020-09-10 20:45:00+00:00,117454,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EhlETnUXgAEk9Wg.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1304148519532597248/vid/480x480/5cWuGcNaMz-6EPUK.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1304148519532597248/pl/_SLTG_mvlKdln7ug.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1304148519532597248/vid/720x720/OEPXA7RQ5v7b8nni.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1304148519532597248/vid/320x320/tf9O_cmmIQwkwVis.mp4?tag=13', bitrate=432000)], duration=7.591, type='video')]",[],4083,,14790,21276,,https://twitter.com/JoeBiden/status/1304158957687263235,1304158957687263235,1304158957687263235
"Make no mistake: Climate change is already here — and we’re witnessing its devastating effects every single day. 

We have to get President Trump out of the White House and treat this crisis like the existential threat that it is. https://t.co/NXzkpaRVsY",Thu Sep 10 20:00:01 +0000 2020,2020-09-10 20:00:01+00:00,21300,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EhecJFcXcAEMp45.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1303680250606489601/pl/lNbuakMB7UvhF8LD.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303680250606489601/vid/720x720/pWf1VmDc_nB3uh8q.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303680250606489601/vid/480x480/vR-yKTty5q-iCvY3.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303680250606489601/vid/320x320/yEiOEw3IQXvt7MOm.mp4?tag=13', bitrate=432000)], duration=180.414, type='video')]",[],642,,3437,6171,,https://twitter.com/JoeBiden/status/1304147637201854464,1304147637201854464,1304147637201854464
"To everyone struggling right now, I want you to know that you are not alone. You’re seen, you’re heard, and you’re loved. 

If you need help, please don’t hesitate to visit https://t.co/tPKtlFFCIY. 

Better days lie ahead, I promise. #WorldSuicidePreventionDay",Thu Sep 10 18:50:00 +0000 2020,2020-09-10 18:50:00+00:00,20975,,['http://SuicidePreventionLifeline.org'],392,,1394,5577,,https://twitter.com/JoeBiden/status/1304130016955990017,1304130016955990017,1304130016955990017
"The images coming out of California, Oregon, Washington, and other Western states are truly horrifying. If you’re in an impacted area, please heed the warnings from your local authorities and stay safe. Jill and I are keeping you all in our prayers. https://t.co/39vcORJEBX",Thu Sep 10 17:50:00 +0000 2020,2020-09-10 17:50:00+00:00,33471,,['https://twitter.com/nytimes/status/1303770185246150658'],575,https://twitter.com/nytimes/status/1303770185246150658,2059,6484,,https://twitter.com/JoeBiden/status/1304114917352456192,1304114917352456192,1304114917352456192
How many more people have to suffer because of President Trump's lies? https://t.co/m2spzGCKgd,Thu Sep 10 16:38:00 +0000 2020,2020-09-10 16:38:00+00:00,42171,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EhkUVzRXkAEsjzu.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1304095718454562816/vid/480x270/duCmiIfL07LnkFEw.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1304095718454562816/vid/640x360/vqX_nVhDIXytCHx_.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1304095718454562816/pl/SzvZfAHa_7OPlgTJ.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1304095718454562816/vid/1280x720/Src2VtHy_TLttsyc.mp4?tag=13', bitrate=2176000)], duration=39.748, type='video')]",[],1357,,3618,15378,,https://twitter.com/JoeBiden/status/1304096798060019713,1304096798060019713,1304096798060019713
Donald Trump said he didn't want to tell the truth and create a panic. So he did nothing and created a disaster.,Thu Sep 10 15:54:00 +0000 2020,2020-09-10 15:54:00+00:00,299536,,[],5183,,16791,66016,,https://twitter.com/JoeBiden/status/1304085725009248256,1304085725009248256,1304085725009248256
"I got to meet Lou Brock back in March. I joked that I had really just come to St. Louis to see him—and let me tell you, our meeting was a real highlight. Lou was a true legend and a man of integrity. Jill and I are keeping his loved ones in our prayers during this difficult time. https://t.co/ZStoBAnk7V",Thu Sep 10 13:38:00 +0000 2020,2020-09-10 13:38:00+00:00,16559,"[Photo(previewUrl='https://pbs.twimg.com/media/EhjrIrrXkAI0eBB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EhjrIrrXkAI0eBB?format=jpg&name=large', type='photo')]",[],101,,880,2350,,https://twitter.com/JoeBiden/status/1304051499358662656,1304051499358662656,1304051499358662656
"Donald Trump knew that COVID-19 was dangerous. He knew it was deadly. And he purposely downplayed it.

Now, nearly 200,000 Americans are dead.

It’s unconscionable. https://t.co/SLqqhmWy8E",Thu Sep 10 01:28:00 +0000 2020,2020-09-10 01:28:00+00:00,59609,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EhhEW5EXcAA1awU.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303866818428317697/vid/320x320/yCJxHQspClFxt8J5.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303866818428317697/vid/720x720/0y62m2nYHEVbhHxh.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303866818428317697/vid/480x480/I5ACVKrmwCVoIgpd.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1303866818428317697/pl/-bRbQ-VThghCigAB.m3u8?tag=13', bitrate=None)], duration=30.03, type='video')]",[],2067,,6266,22008,,https://twitter.com/JoeBiden/status/1303867788759568384,1303867788759568384,1303867788759568384
You deserve a president who tells you the truth.,Wed Sep 09 23:35:00 +0000 2020,2020-09-09 23:35:00+00:00,344127,,[],12365,,44409,45093,,https://twitter.com/JoeBiden/status/1303839351671980032,1303839351671980032,1303839351671980032
"If Donald Trump had acted just two weeks earlier, 54,000 lives could have been spared in March and April alone. 

Instead, he downplayed the threat and refused to take action — costing lives and sending our economy into a tailspin.

It’s an unjustifiable dereliction of duty.",Wed Sep 09 22:45:00 +0000 2020,2020-09-09 22:45:00+00:00,81158,,[],1786,,8728,19014,,https://twitter.com/JoeBiden/status/1303826768525131776,1303826768525131776,1303826768525131776
"Roberto Clemente was an incredible baseball player. He was a barrier breaker and a humanitarian. As he rose to fame, he lifted the Black and Latino communities with him.

I may be a Phillies fan, but I’m always proud to honor the legacy of #21. https://t.co/ZWSfIBUD0p",Wed Sep 09 21:27:00 +0000 2020,2020-09-09 21:27:00+00:00,16449,,['https://www.latimes.com/sports/dodgers/story/2020-09-08/roberto-clemente-fought-racial-injustice'],194,,955,2845,,https://twitter.com/JoeBiden/status/1303807139203493888,1303807139203493888,1303807139203493888
"I promise you that if I’m elected, I’ll always tell you the truth.

I’ll listen to the experts and do everything I can to contain this virus.

And I’ll always put your health and safety first — no matter the political cost.",Wed Sep 09 20:18:00 +0000 2020,2020-09-09 20:18:00+00:00,123018,,[],3392,,16778,21428,,https://twitter.com/JoeBiden/status/1303789774851907584,1303789774851907584,1303789774851907584
"Donald Trump knew.

He lied to us for months.

And while a deadly disease ripped through our nation, he failed to do his job — on purpose.

It was a life or death betrayal of the American people. https://t.co/WDmVUvmmJk",Wed Sep 09 18:07:00 +0000 2020,2020-09-09 18:07:00+00:00,116378,,['https://twitter.com/washingtonpost/status/1303724371895349250'],2363,https://twitter.com/washingtonpost/status/1303724371895349250,7673,32928,,https://twitter.com/JoeBiden/status/1303756807895220226,1303756807895220226,1303756807895220226
"I’m in Warren, Michigan, to discuss how a Biden-Harris administration will ensure the future is made in America — by America’s workers. Tune in now: https://t.co/OzJ3Vnc8kd",Wed Sep 09 17:41:17 +0000 2020,2020-09-09 17:41:17+00:00,11256,,['https://www.pscp.tv/w/cie5vTFvUEVMQkJiT2xyS2R8MUJSSmpZZUFSTGVHd0cJqHgiQ1BNKzzDYpD6jLbLSxFAGuCfc-6lmO13v-XA'],396,,2805,2697,,https://twitter.com/JoeBiden/status/1303750335345733632,1303750335345733632,1303750335345733632
"The right to vote is the most sacred American right there is — exercise it. 

Make your voice heard this November. https://t.co/Hy8C4n0lUk",Wed Sep 09 16:20:00 +0000 2020,2020-09-09 16:20:00+00:00,19290,,['http://IWillVote.com'],403,,2602,4870,,https://twitter.com/JoeBiden/status/1303729880211759104,1303729880211759104,1303729880211759104
"President Obama and I rescued the auto industry and helped Michigan's economy come roaring back.

Donald Trump squandered it — and hardworking Michiganders are paying the price every day. https://t.co/kXjyPbsj8s",Wed Sep 09 14:20:00 +0000 2020,2020-09-09 14:20:00+00:00,27496,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EheoeJRXYAEuYjQ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303695725583306754/vid/480x480/NXdRaJhIhIHK8W5K.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303695725583306754/vid/320x320/5F9NaHaLssxxT6DM.mp4?tag=13', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1303695725583306754/pl/JOnExlYjcUiajYw-.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303695725583306754/vid/720x720/GxRYvqXRfg9rUmJy.mp4?tag=13', bitrate=1280000)], duration=36.036, type='video')]",[],601,,3152,8619,,https://twitter.com/JoeBiden/status/1303699681420087296,1303699681420087296,1303699681420087296
"Given his track record, no one can take Trump’s word alone on a COVID-19 vaccine. But with satisfactory answers to these questions, every American can have confidence in a safe and effective COVID-19 vaccine. https://t.co/074K1HD9wf",Wed Sep 09 00:48:26 +0000 2020,2020-09-09 00:48:26+00:00,10376,,['https://joebiden.com/2020/09/08/statement-by-joe-biden-and-kamala-harris-on-ensuring-a-safe-and-effective-covid-19-vaccine/'],133,,1027,2422,,https://twitter.com/JoeBiden/status/1303495445717512192,1303495445717512192,1303495440701313025
"3: What is the plan to allocate and distribute vaccines to Americans cost-free, safely, equitably, and without politics?
 
President Trump should release a detailed distribution plan to ensure every American — not just the wealthy and well-connected — receives the vaccine.",Wed Sep 09 00:48:26 +0000 2020,2020-09-09 00:48:26+00:00,10711,,[],121,,1153,2171,,https://twitter.com/JoeBiden/status/1303495444018929665,1303495444018929665,1303495440701313025
"2: Who will validate that the Administration’s decision to greenlight a COVID-19 vaccine is driven by science and not political motivation?
 
We must hear uncensored statements on efficacy and safety from @FDACBER, the @US_FDA vaccine advisory committee, and Dr. Fauci.",Wed Sep 09 00:48:26 +0000 2020,2020-09-09 00:48:26+00:00,7647,,[],55,,471,1615,,https://twitter.com/JoeBiden/status/1303495442924212224,1303495442924212224,1303495440701313025
"A safe and effective COVID-19 vaccine could save countless lives. We need one as soon as possible.

But while I see a vaccine as a product of science, President Trump sees it as a political tool.

Politics should play no role in this. The Administration must answer the following:",Wed Sep 09 00:48:25 +0000 2020,2020-09-09 00:48:25+00:00,41817,,[],527,,2210,8774,,https://twitter.com/JoeBiden/status/1303495440701313025,1303495440701313025,1303495440701313025
Donald Trump is incapable of providing the leadership this moment requires.,Wed Sep 09 00:15:00 +0000 2020,2020-09-09 00:15:00+00:00,181114,,[],3818,,21404,24777,,https://twitter.com/JoeBiden/status/1303487030052007936,1303487030052007936,1303487030052007936
"Every single American worker deserves the chance to join a union. As president, I’ll strengthen our labor unions and ensure workers can bargain for the pay, benefits, and workplace protections they deserve. https://t.co/Yqd8D5SzbQ",Tue Sep 08 22:28:00 +0000 2020,2020-09-08 22:28:00+00:00,10503,,['https://joebiden.com/empowerworkers/'],176,,1284,2763,,https://twitter.com/JoeBiden/status/1303460102649843717,1303460102649843717,1303460102649843717
I can tell you few people know me as well as @BarackObama and @KamalaHarris do. https://t.co/LwkVSCglGS,Tue Sep 08 20:50:00 +0000 2020,2020-09-08 20:50:00+00:00,35968,,['https://twitter.com/KamalaHarris/status/1303303334913355777'],551,https://twitter.com/KamalaHarris/status/1303303334913355777,3384,6765,,https://twitter.com/JoeBiden/status/1303435439978803202,1303435439978803202,1303435439978803202
"Just months ago, Donald Trump was planning to allow oil and gas drilling off the coast of Florida.
 
Now, with 56 days until the election, he conveniently says that he changed his mind. Unbelievable.
 
You don't have to guess where I stand: I oppose new offshore drilling. https://t.co/oxfQNIymBh",Tue Sep 08 20:00:56 +0000 2020,2020-09-08 20:00:56+00:00,29577,,['https://twitter.com/bpolitics/status/1303366874483302409'],418,https://twitter.com/bpolitics/status/1303366874483302409,1936,7153,,https://twitter.com/JoeBiden/status/1303423093176774657,1303423093176774657,1303423093176774657
"On this feast day of Cuba’s patron saint la Virgen de la Caridad del Cobre, Jill and I pray that the love and compassion “Cachita” inspires will fill the hearts of Cubans and believers around the world. https://t.co/Vn1FoFV4Uo",Tue Sep 08 19:21:00 +0000 2020,2020-09-08 19:21:00+00:00,13812,,['https://joebiden.com/2020/09/08/statement-by-joe-biden-on-feast-day-of-la-virgen-de-la-caridad-del-cobre/'],466,,1687,3565,,https://twitter.com/JoeBiden/status/1303413042470776832,1303413042470776832,1303413042470776832
"Unlike Donald Trump, I'll listen to the experts and heed their advice — especially when it comes to matters of health and safety.

You should expect nothing less from your president. https://t.co/RwF1BQtJAh",Tue Sep 08 18:00:00 +0000 2020,2020-09-08 18:00:00+00:00,18556,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1303381639901442049/img/1bd1ByRLS6JvVq_n.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303381639901442049/vid/320x320/AbR5PUYcisqA8P-n.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303381639901442049/vid/720x720/qiz9DvCR1d1d9M1P.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1303381639901442049/pl/gLFWldiY3PWQsIxO.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1303381639901442049/vid/480x480/V2ihYm5sTL-Ghj4m.mp4?tag=13', bitrate=832000)], duration=64.273, type='video')]",[],311,,1622,4927,,https://twitter.com/JoeBiden/status/1303392660699451392,1303392660699451392,1303392660699451392
